,2014x,2014y,2015x,2015y,2016x,2016y,2017x,2017y,2018x,2018y,2019x,2019y,2020x,2020y,2021x,2021y
551,16323,8788,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
552,16415,9378,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
553,16419,7886,16403,7830,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
554,16419,8770,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
555,16477,11576,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556,16481,9020,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
557,16585,9466,16511,9468,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
558,16646,12136,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
559,16677,8906,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
560,16795,12364,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
561,16801,10322,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
562,16810,12406,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
563,16943,9530,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
564,17079,9738,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
565,17140,9824,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
566,17623,7894,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
567,17835,11490,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
568,-1,-1,105,4212,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
569,-1,-1,559,670,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
570,-1,-1,1927,6805,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
571,-1,-1,2237,7272,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
572,-1,-1,2249,7172,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
573,-1,-1,2331,7198,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
574,-1,-1,2383,2482,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
575,-1,-1,2397,7139,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
576,-1,-1,2473,7446,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
577,-1,-1,2513,6524,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
578,-1,-1,2521,6638,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
579,-1,-1,2529,7454,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
580,-1,-1,2554,7358,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
581,-1,-1,2581,6372,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
582,-1,-1,2601,6584,2599,6610,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
583,-1,-1,2643,6492,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
584,-1,-1,2675,6441,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
585,-1,-1,2699,6646,2599,6610,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
586,-1,-1,2739,6798,2631,6762,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
587,-1,-1,2759,7442,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
588,-1,-1,2771,6538,2671,6506,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
589,-1,-1,2889,7202,2789,7200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
590,-1,-1,2937,6676,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
591,-1,-1,2959,8638,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
592,-1,-1,2994,8938,2893,8916,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
593,-1,-1,2999,7272,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
594,-1,-1,3011,2202,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
595,-1,-1,3035,8192,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
596,-1,-1,3045,6614,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
597,-1,-1,3057,7338,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
598,-1,-1,3059,8444,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
599,-1,-1,3073,6556,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
600,-1,-1,3133,8442,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
601,-1,-1,3134,6430,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602,-1,-1,3137,6086,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
603,-1,-1,3157,6080,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
604,-1,-1,3165,7364,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
605,-1,-1,3179,6374,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
606,-1,-1,3183,7950,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
607,-1,-1,3223,8202,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
608,-1,-1,3225,9226,3133,9198,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
609,-1,-1,3233,7746,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
610,-1,-1,3235,6812,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
611,-1,-1,3245,6620,3149,6564,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
612,-1,-1,3251,8316,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
613,-1,-1,3255,8412,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
614,-1,-1,3265,6449,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
615,-1,-1,3271,8075,3161,8029,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
616,-1,-1,3293,8540,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
617,-1,-1,3297,8458,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
618,-1,-1,3315,7720,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
619,-1,-1,3319,7934,3219,7893,3263,7988,-1,-1,-1,-1,-1,-1,-1,-1
620,-1,-1,3325,6730,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
621,-1,-1,3337,7602,3237,7552,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
622,-1,-1,3361,8283,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
623,-1,-1,3375,7410,3271,7366,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
624,-1,-1,3381,9424,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
625,-1,-1,3441,8214,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
626,-1,-1,3441,9545,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
627,-1,-1,3469,6902,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
628,-1,-1,3475,8044,3465,8042,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
629,-1,-1,3505,6996,3499,7031,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
630,-1,-1,3507,7526,3407,7481,3445,7568,-1,-1,-1,-1,-1,-1,-1,-1
631,-1,-1,3507,8669,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
632,-1,-1,3523,7673,3425,7628,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
633,-1,-1,3549,8306,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
634,-1,-1,3565,9414,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
635,-1,-1,3567,6440,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
636,-1,-1,3571,8086,3465,8042,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
637,-1,-1,3571,9778,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638,-1,-1,3579,6534,3513,6494,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
639,-1,-1,3587,7064,3499,7031,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
640,-1,-1,3637,7880,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
641,-1,-1,3649,7636,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
642,-1,-1,3653,7745,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
643,-1,-1,3663,7392,3561,7346,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
644,-1,-1,3665,10143,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
645,-1,-1,3669,9430,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
646,-1,-1,3704,12398,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
647,-1,-1,3705,6983,3601,6912,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
648,-1,-1,3710,11546,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
649,-1,-1,3711,12626,3645,12642,3657,12726,-1,-1,-1,-1,-1,-1,-1,-1
650,-1,-1,3721,7700,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
651,-1,-1,3749,11071,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
652,-1,-1,3761,8358,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
653,-1,-1,3769,11484,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
654,-1,-1,3799,10320,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
655,-1,-1,3809,5678,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
656,-1,-1,3881,11162,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
657,-1,-1,3885,5454,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
658,-1,-1,3891,10098,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
659,-1,-1,3909,5797,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
660,-1,-1,3925,8412,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
661,-1,-1,3935,10616,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
662,-1,-1,3959,7336,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
663,-1,-1,3971,10208,3889,10167,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
664,-1,-1,3985,11908,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
665,-1,-1,3987,5350,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
666,-1,-1,3987,11354,3921,11342,3985,11390,3989,11333,-1,-1,-1,-1,-1,-1
667,-1,-1,3989,5434,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
668,-1,-1,3993,10726,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
669,-1,-1,3993,11075,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
670,-1,-1,4007,5980,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
671,-1,-1,4017,9354,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
672,-1,-1,4033,11130,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
673,-1,-1,4035,9843,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
674,-1,-1,4047,7068,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
675,-1,-1,4053,7564,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
676,-1,-1,4081,9686,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
677,-1,-1,4093,10864,4015,10840,4075,10894,-1,-1,-1,-1,-1,-1,-1,-1
678,-1,-1,4109,10574,4027,10526,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
679,-1,-1,4111,9818,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
680,-1,-1,4114,8682,4019,8642,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
681,-1,-1,4117,7313,4029,7265,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
682,-1,-1,4133,2726,4067,2664,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
683,-1,-1,4159,13254,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
684,-1,-1,4211,8090,4107,8038,4143,8113,-1,-1,-1,-1,-1,-1,-1,-1
685,-1,-1,4222,9631,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
686,-1,-1,4253,10054,4165,10011,4211,10062,-1,-1,-1,-1,-1,-1,-1,-1
687,-1,-1,4266,9758,4185,9723,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
688,-1,-1,4278,10360,4197,10312,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
689,-1,-1,4289,9888,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
690,-1,-1,4309,9102,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
691,-1,-1,4325,7868,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
692,-1,-1,4333,6546,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
693,-1,-1,4335,8376,4231,8320,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
694,-1,-1,4357,9940,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
695,-1,-1,4364,10618,4287,10574,4337,10618,4345,10538,-1,-1,-1,-1,-1,-1
696,-1,-1,4365,6628,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
697,-1,-1,4393,8116,4292,8070,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
698,-1,-1,4417,6118,4333,6056,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
699,-1,-1,4421,8506,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
700,-1,-1,4433,7709,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
701,-1,-1,4433,7970,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
702,-1,-1,4434,11834,4365,11824,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
703,-1,-1,4443,10208,4366,10166,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
704,-1,-1,4453,6623,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
705,-1,-1,4471,8950,4415,8982,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
706,-1,-1,4502,10344,4426,10290,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
707,-1,-1,4506,8102,4403,8054,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
708,-1,-1,4507,9006,4415,8982,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
709,-1,-1,4527,8824,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
710,-1,-1,4549,8441,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
711,-1,-1,4573,9590,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
712,-1,-1,4581,5642,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
713,-1,-1,4587,9408,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
714,-1,-1,4617,6616,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
715,-1,-1,4641,8344,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
716,-1,-1,4655,5320,4585,5266,4622,5374,-1,-1,-1,-1,-1,-1,-1,-1
717,-1,-1,4665,10193,4588,10142,4628,10194,4634,10118,-1,-1,-1,-1,-1,-1
718,-1,-1,4670,5678,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
719,-1,-1,4757,6302,4665,6236,4690,6318,-1,-1,-1,-1,-1,-1,-1,-1
720,-1,-1,4797,2924,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
721,-1,-1,4797,9862,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
722,-1,-1,4799,8388,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
723,-1,-1,4821,5777,4750,5719,4774,5810,-1,-1,-1,-1,-1,-1,-1,-1
724,-1,-1,4821,12778,4762,12764,4821,12778,-1,-1,-1,-1,-1,-1,-1,-1
725,-1,-1,4823,10978,4763,10945,4803,10990,-1,-1,-1,-1,-1,-1,-1,-1
726,-1,-1,4857,8424,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
727,-1,-1,4865,8242,4766,8186,4814,8278,-1,-1,-1,-1,-1,-1,-1,-1
728,-1,-1,4966,8351,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
729,-1,-1,4981,10934,4929,10914,4973,10963,-1,-1,-1,-1,-1,-1,-1,-1
730,-1,-1,4990,5650,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
731,-1,-1,4991,8152,4895,8098,4929,8170,-1,-1,-1,-1,-1,-1,-1,-1
732,-1,-1,5017,10250,4943,10198,4974,10238,-1,-1,-1,-1,-1,-1,-1,-1
733,-1,-1,5030,8406,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
734,-1,-1,5037,9070,4957,9044,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
735,-1,-1,5091,9134,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
736,-1,-1,5094,10398,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
737,-1,-1,5103,4962,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
738,-1,-1,5111,9762,5029,9718,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
739,-1,-1,5117,9528,5034,9486,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
740,-1,-1,5157,9126,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
741,-1,-1,5197,12350,5135,12324,5181,12338,5178,12282,5130,12276,5094,12251,5082,12242
742,-1,-1,5201,10406,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
743,-1,-1,5209,6924,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
744,-1,-1,5210,9099,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
745,-1,-1,5213,9171,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
746,-1,-1,5237,8758,5156,8722,5193,8790,-1,-1,-1,-1,-1,-1,-1,-1
747,-1,-1,5239,4906,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
748,-1,-1,5247,7994,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
749,-1,-1,5254,9616,5173,9576,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
750,-1,-1,5264,3770,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
751,-1,-1,5265,5168,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
752,-1,-1,5291,7936,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
753,-1,-1,5293,3847,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
754,-1,-1,5293,10372,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
755,-1,-1,5298,3122,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
756,-1,-1,5319,6534,5239,6480,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
757,-1,-1,5320,8042,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
758,-1,-1,5346,6412,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
759,-1,-1,5355,9912,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
760,-1,-1,5361,7272,5279,7244,5313,7330,-1,-1,-1,-1,-1,-1,-1,-1
761,-1,-1,5369,9580,5298,9546,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
762,-1,-1,5398,6595,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
763,-1,-1,5405,7060,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
764,-1,-1,5438,9966,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
765,-1,-1,5469,9278,5394,9250,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
766,-1,-1,5529,12434,5483,12410,5525,12418,5529,12364,5502,12358,5474,12330,-1,-1
767,-1,-1,5548,6111,5463,6058,5486,6134,-1,-1,-1,-1,-1,-1,-1,-1
768,-1,-1,5567,5963,5494,5888,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
769,-1,-1,5586,8954,5491,8919,5523,8978,-1,-1,-1,-1,-1,-1,-1,-1
770,-1,-1,5639,10265,5577,10210,5619,10258,5650,10210,-1,-1,-1,-1,-1,-1
771,-1,-1,5643,10884,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
772,-1,-1,5683,10946,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
773,-1,-1,5696,9786,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
774,-1,-1,5703,7602,5630,7571,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
775,-1,-1,5723,5898,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
776,-1,-1,5730,10612,5650,10546,5682,10582,5691,10518,-1,-1,-1,-1,-1,-1
777,-1,-1,5737,5164,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
778,-1,-1,5741,11860,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
779,-1,-1,5775,11014,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
780,-1,-1,5785,11140,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
781,-1,-1,5787,5096,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
782,-1,-1,5799,11606,5747,11566,5773,11590,5778,11538,5727,11550,5690,11530,5675,11522
783,-1,-1,5808,9058,5721,9024,5749,9080,5773,9006,-1,-1,-1,-1,-1,-1
784,-1,-1,5835,12050,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
785,-1,-1,5851,10168,5778,10104,5805,10148,5830,10082,-1,-1,-1,-1,-1,-1
786,-1,-1,5866,11400,5811,11362,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
787,-1,-1,5869,11105,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
788,-1,-1,5911,13278,5862,13240,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
789,-1,-1,5933,9272,5845,9234,5879,9289,5898,9208,-1,-1,-1,-1,-1,-1
790,-1,-1,5947,4968,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
791,-1,-1,5967,10720,5903,10700,5939,10748,5963,10690,-1,-1,-1,-1,-1,-1
792,-1,-1,5974,10980,5910,10947,5942,10982,-1,-1,-1,-1,-1,-1,-1,-1
793,-1,-1,5975,164,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
794,-1,-1,5985,6624,5903,6578,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
795,-1,-1,6021,8990,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
796,-1,-1,6058,4897,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
797,-1,-1,6061,9038,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
798,-1,-1,6063,4351,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
799,-1,-1,6065,9524,5974,9488,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
800,-1,-1,6103,12286,6060,12243,6086,12258,6091,12208,-1,-1,-1,-1,-1,-1
801,-1,-1,6110,3800,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
802,-1,-1,6142,8848,6061,8808,6082,8866,6102,8780,-1,-1,-1,-1,-1,-1
803,-1,-1,6157,11136,6086,11099,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
804,-1,-1,6163,4948,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
805,-1,-1,6170,2970,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
806,-1,-1,6197,10336,6114,10270,6138,10312,6150,10252,-1,-1,-1,-1,-1,-1
807,-1,-1,6262,3718,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
808,-1,-1,6370,10016,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
809,-1,-1,6391,4190,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
810,-1,-1,6470,8034,6397,7985,6421,8058,-1,-1,-1,-1,-1,-1,-1,-1
811,-1,-1,6485,3948,6418,3934,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
812,-1,-1,6493,7442,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
813,-1,-1,6507,3688,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
814,-1,-1,6515,8572,6446,8530,6478,8594,-1,-1,-1,-1,-1,-1,-1,-1
815,-1,-1,6541,7486,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
816,-1,-1,6549,10862,6489,10828,6515,10870,6538,10814,-1,-1,-1,-1,-1,-1
817,-1,-1,6555,9550,6467,9520,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
818,-1,-1,6557,10202,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
819,-1,-1,6603,4384,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
820,-1,-1,6603,10628,6531,10580,6529,10614,6549,10568,-1,-1,-1,-1,-1,-1
821,-1,-1,6615,7566,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
822,-1,-1,6635,11213,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
823,-1,-1,6669,11254,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
824,-1,-1,6685,3710,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
825,-1,-1,6690,8722,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
826,-1,-1,6694,7530,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
827,-1,-1,6698,9146,6630,9108,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
828,-1,-1,6709,10158,6621,10110,6646,10158,-1,-1,-1,-1,-1,-1,-1,-1
